unique_id,y,ds
M45722,4450.0,2017-05-31 12:00:00
M45723,10000.0,2011-09-30 12:00:00
M45723,14100.0,2011-10-31 12:00:00
M45723,12500.0,2011-11-30 12:00:00
M45723,20000.0,2011-12-31 12:00:00
M45723,8450.0,2012-01-31 12:00:00
M45723,10000.0,2012-02-29 12:00:00
M45723,10000.0,2012-03-31 12:00:00
M45723,10000.0,2012-04-30 12:00:00
M45723,10000.0,2012-05-31 12:00:00
M45723,9100.0,2012-06-30 12:00:00
M45723,10000.0,2012-07-31 12:00:00
M45723,10000.0,2012-08-31 12:00:00
M45723,7000.0,2012-09-30 12:00:00
M45723,10000.0,2012-10-31 12:00:00
M45723,10900.0,2012-11-30 12:00:00
M45723,5900.0,2012-12-31 12:00:00
M45723,10000.0,2013-01-31 12:00:00
M45723,10000.0,2013-02-28 12:00:00
M45723,9750.0,2013-03-31 12:00:00
M45723,10000.0,2013-04-30 12:00:00
M45723,10000.0,2013-05-31 12:00:00
M45723,10000.0,2013-06-30 12:00:00
M45723,10000.0,2013-07-31 12:00:00
M45723,10000.0,2013-08-31 12:00:00
M45723,10000.0,2013-09-30 12:00:00
M45723,10000.0,2013-10-31 12:00:00
M45723,7400.0,2013-11-30 12:00:00
M45723,10000.0,2013-12-31 12:00:00
M45723,11950.0,2014-01-31 12:00:00
M45723,9950.0,2014-02-28 12:00:00
M45723,10000.0,2014-03-31 12:00:00
M45723,10000.0,2014-04-30 12:00:00
M45723,10000.0,2014-05-31 12:00:00
M45723,10000.0,2014-06-30 12:00:00
M45723,10000.0,2014-07-31 12:00:00
M45723,7400.0,2014-08-31 12:00:00
M45723,10000.0,2014-09-30 12:00:00
M45723,10000.0,2014-10-31 12:00:00
M45723,10000.0,2014-11-30 12:00:00
M45723,5000.0,2014-12-31 12:00:00
M45723,5000.0,2015-01-31 12:00:00
M45723,9900.0,2015-02-28 12:00:00
M45723,10000.0,2015-03-31 12:00:00
M45723,5000.0,2015-04-30 12:00:00
M45723,5000.0,2015-05-31 12:00:00
M45723,10000.0,2015-06-30 12:00:00
M45723,8600.0,2015-07-31 12:00:00
M45723,6500.0,2015-08-31 12:00:00
M45723,5000.0,2015-09-30 12:00:00
M45723,10000.0,2015-10-31 12:00:00
M45723,7450.0,2015-11-30 12:00:00
M45723,5000.0,2015-12-31 12:00:00
M45723,10000.0,2016-01-31 12:00:00
M45723,10000.0,2016-02-29 12:00:00
M45723,7500.0,2016-03-31 12:00:00
M45723,5000.0,2016-04-30 12:00:00
M45723,9100.0,2016-05-31 12:00:00
M45723,10000.0,2016-06-30 12:00:00
M45723,9000.0,2016-07-31 12:00:00
M45723,9500.0,2016-08-31 12:00:00
M45723,5900.0,2016-09-30 12:00:00
M45723,13500.0,2016-10-31 12:00:00
M45723,7250.0,2016-11-30 12:00:00
M45723,10000.0,2016-12-31 12:00:00
M45723,8000.0,2017-01-31 12:00:00
M45723,5000.0,2017-02-28 12:00:00
M45723,2200.0,2017-03-31 12:00:00
M45723,9000.0,2017-04-30 12:00:00
M45723,10000.0,2017-05-31 12:00:00
M45752,8750.0,2011-09-30 12:00:00
M45752,4702.5,2011-10-31 12:00:00
M45752,5100.0,2011-11-30 12:00:00
M45752,8250.0,2011-12-31 12:00:00
M45752,8500.0,2012-01-31 12:00:00
M45752,5000.0,2012-02-29 12:00:00
M45752,10000.0,2012-03-31 12:00:00
M45752,7500.0,2012-04-30 12:00:00
M45752,5000.0,2012-05-31 12:00:00
M45752,10000.0,2012-06-30 12:00:00
M45752,5250.0,2012-07-31 12:00:00
M45752,5000.0,2012-08-31 12:00:00
M45752,22750.0,2012-09-30 12:00:00
M45752,4950.0,2012-10-31 12:00:00
M45752,5000.0,2012-11-30 12:00:00
M45752,15350.0,2012-12-31 12:00:00
M45752,6600.0,2013-01-31 12:00:00
M45752,9000.0,2013-02-28 12:00:00
M45752,10000.0,2013-03-31 12:00:00
M45752,4500.0,2013-04-30 12:00:00
M45752,17500.0,2013-05-31 12:00:00
M45752,10000.0,2013-06-30 12:00:00
M45752,11198.0,2013-07-31 12:00:00
M45752,10050.0,2013-08-31 12:00:00
M45752,5000.0,2013-09-30 12:00:00
M45752,10000.0,2013-10-31 12:00:00
M45752,4523.5,2013-11-30 12:00:00
M45752,15100.0,2013-12-31 12:00:00
M45752,5997.5,2014-01-31 12:00:00
M45752,10100.0,2014-02-28 12:00:00
M45752,5000.0,2014-03-31 12:00:00
M45752,5500.0,2014-04-30 12:00:00
M45752,4450.0,2014-05-31 12:00:00
M45752,2950.0,2014-06-30 12:00:00
M45752,10000.0,2014-07-31 12:00:00
M45752,49100.0,2014-08-31 12:00:00
M45752,7750.0,2014-09-30 12:00:00
M45752,20000.0,2014-10-31 12:00:00
M45752,4600.0,2014-11-30 12:00:00
M45752,4600.0,2014-12-31 12:00:00
M45752,5000.0,2015-01-31 12:00:00
M45752,5900.0,2015-02-28 12:00:00
M45752,6500.0,2015-03-31 12:00:00
M45752,10000.0,2015-04-30 12:00:00
M45752,5000.0,2015-05-31 12:00:00
M45752,6900.0,2015-06-30 12:00:00
M45752,5000.0,2015-07-31 12:00:00
M45752,6250.0,2015-08-31 12:00:00
M45752,5500.0,2015-09-30 12:00:00
M45752,5950.0,2015-10-31 12:00:00
M45752,6697.0,2015-11-30 12:00:00
M45752,4000.0,2015-12-31 12:00:00
M45752,6000.0,2016-01-31 12:00:00
M45752,5000.0,2016-02-29 12:00:00
M45752,7500.0,2016-03-31 12:00:00
M45752,3100.0,2016-04-30 12:00:00
M45752,8000.0,2016-05-31 12:00:00
M45752,9901.0,2016-06-30 12:00:00
M45752,4100.0,2016-07-31 12:00:00
M45752,5000.0,2016-08-31 12:00:00
M45752,5500.0,2016-09-30 12:00:00
M45752,7162.5,2016-10-31 12:00:00
M45752,8000.0,2016-11-30 12:00:00
M45752,5000.0,2016-12-31 12:00:00
M45752,5000.0,2017-01-31 12:00:00
M45752,10000.0,2017-02-28 12:00:00
M45752,1737.5,2017-03-31 12:00:00
M45752,5400.0,2017-04-30 12:00:00
M45752,2000.0,2017-05-31 12:00:00
M45799,6037.5,2011-09-30 12:00:00
M45799,5000.0,2011-10-31 12:00:00
M45799,10000.0,2011-11-30 12:00:00
M45799,7549.5,2011-12-31 12:00:00
M45799,10000.0,2012-01-31 12:00:00
M45799,5050.0,2012-02-29 12:00:00
M45799,7596.0,2012-03-31 12:00:00
M45799,7000.0,2012-04-30 12:00:00
M45799,10000.0,2012-05-31 12:00:00
M45799,8550.0,2012-06-30 12:00:00
M45799,9900.0,2012-07-31 12:00:00
M45799,11325.0,2012-08-31 12:00:00
M45799,9000.0,2012-09-30 12:00:00
M45799,5900.0,2012-10-31 12:00:00
M45799,10000.0,2012-11-30 12:00:00
M45799,10000.0,2012-12-31 12:00:00
M45799,10100.0,2013-01-31 12:00:00
M45799,24000.0,2013-02-28 12:00:00
M45799,10000.0,2013-03-31 12:00:00
M45799,9250.0,2013-04-30 12:00:00
M45799,5500.0,2013-05-31 12:00:00
M45799,10000.0,2013-06-30 12:00:00
M45799,10000.0,2013-07-31 12:00:00
M45799,10000.0,2013-08-31 12:00:00
M45799,15200.0,2013-09-30 12:00:00
M45799,20000.0,2013-10-31 12:00:00
M45799,19900.0,2013-11-30 12:00:00
M45799,10000.0,2013-12-31 12:00:00
M45799,9750.0,2014-01-31 12:00:00
M45799,19950.0,2014-02-28 12:00:00
M45799,5000.0,2014-03-31 12:00:00
M45799,9549.5,2014-04-30 12:00:00
M45799,10000.0,2014-05-31 12:00:00
M45799,7450.0,2014-06-30 12:00:00
M45799,6500.0,2014-07-31 12:00:00
M45799,5000.0,2014-08-31 12:00:00
M45799,7000.0,2014-09-30 12:00:00
M45799,8000.0,2014-10-31 12:00:00
M45799,10000.0,2014-11-30 12:00:00
M45799,9950.0,2014-12-31 12:00:00
M45799,7050.0,2015-01-31 12:00:00
M45799,10000.0,2015-02-28 12:00:00
M45799,5000.0,2015-03-31 12:00:00
M45799,8000.0,2015-04-30 12:00:00
M45799,5900.0,2015-05-31 12:00:00
M45799,9300.0,2015-06-30 12:00:00
M45799,5550.0,2015-07-31 12:00:00
M45799,5100.0,2015-08-31 12:00:00
M45799,10000.0,2015-09-30 12:00:00
M45799,8000.0,2015-10-31 12:00:00
M45799,9900.0,2015-11-30 12:00:00
M45799,5100.0,2015-12-31 12:00:00
M45799,10000.0,2016-01-31 12:00:00
M45799,5000.0,2016-02-29 12:00:00
M45799,7100.0,2016-03-31 12:00:00
M45799,8000.0,2016-04-30 12:00:00
M45799,5050.0,2016-05-31 12:00:00
M45799,8100.0,2016-06-30 12:00:00
M45799,9950.0,2016-07-31 12:00:00
M45799,8500.0,2016-08-31 12:00:00
M45799,7500.0,2016-09-30 12:00:00
M45799,7900.0,2016-10-31 12:00:00
M45799,5000.0,2016-11-30 12:00:00
M45799,1700.0,2016-12-31 12:00:00
M45799,4000.0,2017-01-31 12:00:00
M45799,4990.0,2017-02-28 12:00:00
M45799,5000.0,2017-03-31 12:00:00
M45799,5250.0,2017-04-30 12:00:00
M45799,9900.0,2017-05-31 12:00:00
M45805,1100.0,2011-09-30 12:00:00
M45805,1190.0,2011-10-31 12:00:00
M45805,850.0,2011-11-30 12:00:00
M45805,1490.0,2011-12-31 12:00:00
M45805,1525.0,2012-01-31 12:00:00
M45805,1500.0,2012-02-29 12:00:00
M45805,1300.0,2012-03-31 12:00:00
M45805,1500.0,2012-04-30 12:00:00
M45805,2000.0,2012-05-31 12:00:00
M45805,1325.0,2012-06-30 12:00:00
M45805,900.0,2012-07-31 12:00:00
M45805,1050.0,2012-08-31 12:00:00
M45805,2000.0,2012-09-30 12:00:00
M45805,1000.0,2012-10-31 12:00:00
M45805,1504.95,2012-11-30 12:00:00
M45805,1000.0,2012-12-31 12:00:00
M45805,1000.0,2013-01-31 12:00:00
M45805,1000.0,2013-02-28 12:00:00
M45805,1000.0,2013-03-31 12:00:00
M45805,840.0,2013-04-30 12:00:00
M45805,1000.0,2013-05-31 12:00:00
M45805,662.5,2013-06-30 12:00:00
M45805,1000.0,2013-07-31 12:00:00
M45805,1175.0,2013-08-31 12:00:00
M45805,1080.0,2013-09-30 12:00:00
M45805,1000.0,2013-10-31 12:00:00
M45805,1000.0,2013-11-30 12:00:00
M45805,1000.0,2013-12-31 12:00:00
M45805,540.0,2014-01-31 12:00:00
M45805,875.0,2014-02-28 12:00:00
M45805,510.0,2014-03-31 12:00:00
M45805,800.0,2014-04-30 12:00:00
M45805,1260.0,2014-05-31 12:00:00
M45805,1500.0,2014-06-30 12:00:00
M45805,910.0,2014-07-31 12:00:00
M45805,910.0,2014-08-31 12:00:00
M45805,910.0,2014-09-30 12:00:00
M45805,1090.0,2014-10-31 12:00:00
M45805,800.0,2014-11-30 12:00:00
M45805,900.0,2014-12-31 12:00:00
M45805,595.0,2015-01-31 12:00:00
M45805,1310.0,2015-02-28 12:00:00
M45805,995.0,2015-03-31 12:00:00
M45805,1300.0,2015-04-30 12:00:00
M45805,2000.0,2015-05-31 12:00:00
M45805,1000.0,2015-06-30 12:00:00
M45805,1100.0,2015-07-31 12:00:00
M45805,995.0,2015-08-31 12:00:00
M45805,1000.0,2015-09-30 12:00:00
M45805,1000.0,2015-10-31 12:00:00
M45805,1000.0,2015-11-30 12:00:00
M45805,900.0,2015-12-31 12:00:00
M45805,1250.0,2016-01-31 12:00:00
M45805,1000.0,2016-02-29 12:00:00
M45805,955.0,2016-03-31 12:00:00
M45805,1600.0,2016-04-30 12:00:00
M45805,1045.0,2016-05-31 12:00:00
M45805,1910.0,2016-06-30 12:00:00
M45805,1045.0,2016-07-31 12:00:00
M45805,1000.0,2016-08-31 12:00:00
M45805,1000.0,2016-09-30 12:00:00
M45805,910.0,2016-10-31 12:00:00
M45805,1050.0,2016-11-30 12:00:00
M45805,1000.0,2016-12-31 12:00:00
M45805,990.0,2017-01-31 12:00:00
M45805,1000.0,2017-02-28 12:00:00
M45805,545.0,2017-03-31 12:00:00
M45805,955.0,2017-04-30 12:00:00
M45805,1000.0,2017-05-31 12:00:00
M4593,1190.0,2010-11-30 12:00:00
M4593,1130.0,2010-12-31 12:00:00
M4593,550.0,2011-01-31 12:00:00
M4593,900.0,2011-02-28 12:00:00
M4593,940.0,2011-03-31 12:00:00
M4593,1020.0,2011-04-30 12:00:00
M4593,1380.0,2011-05-31 12:00:00
M4593,1380.0,2011-06-30 12:00:00
M4593,960.0,2011-07-31 12:00:00
M4593,1380.0,2011-08-31 12:00:00
M4593,1390.0,2011-09-30 12:00:00
M4593,1250.0,2011-10-31 12:00:00
M4593,1130.0,2011-11-30 12:00:00
M4593,940.0,2011-12-31 12:00:00
M4593,800.0,2012-01-31 12:00:00
M4593,1310.0,2012-02-29 12:00:00
M4593,940.0,2012-03-31 12:00:00
M4593,890.0,2012-04-30 12:00:00
M4593,1100.0,2012-05-31 12:00:00
M4593,1210.0,2012-06-30 12:00:00
M4593,1290.0,2012-07-31 12:00:00
M4593,1350.0,2012-08-31 12:00:00
M4593,980.0,2012-09-30 12:00:00
M4593,1210.0,2012-10-31 12:00:00
M4593,970.0,2012-11-30 12:00:00
M4593,990.0,2012-12-31 12:00:00
M4593,1080.0,2013-01-31 12:00:00
M4593,890.0,2013-02-28 12:00:00
M4593,1320.0,2013-03-31 12:00:00
M4593,1020.0,2013-04-30 12:00:00
M4593,1430.0,2013-05-31 12:00:00
M4593,1090.0,2013-06-30 12:00:00
M4593,1290.0,2013-07-31 12:00:00
M4593,1190.0,2013-08-31 12:00:00
M4593,1030.0,2013-09-30 12:00:00
M4593,730.0,2013-10-31 12:00:00
M4593,980.0,2013-11-30 12:00:00
M4593,880.0,2013-12-31 12:00:00
M4593,990.0,2014-01-31 12:00:00
M4593,1000.0,2014-02-28 12:00:00
M4593,1120.0,2014-03-31 12:00:00
M4593,950.0,2014-04-30 12:00:00
M4593,1070.0,2014-05-31 12:00:00
M4593,1370.0,2014-06-30 12:00:00
M4593,1180.0,2014-07-31 12:00:00
M4593,1330.0,2014-08-31 12:00:00
M4593,1240.0,2014-09-30 12:00:00
M4593,790.0,2014-10-31 12:00:00
M4593,710.0,2014-11-30 12:00:00
M4593,1100.0,2014-12-31 12:00:00
M4593,930.0,2015-01-31 12:00:00
M4593,1010.0,2015-02-28 12:00:00
M4593,1090.0,2015-03-31 12:00:00
M4593,1020.0,2015-04-30 12:00:00
M4593,1250.0,2015-05-31 12:00:00
M4593,1140.0,2015-06-30 12:00:00
M4593,1380.0,2015-07-31 12:00:00
M4593,1380.0,2015-08-31 12:00:00
M4593,1320.0,2015-09-30 12:00:00
M4593,1190.0,2015-10-31 12:00:00
M4593,990.0,2015-11-30 12:00:00
M4593,1130.0,2015-12-31 12:00:00
M4593,1250.0,2016-01-31 12:00:00
M4593,1240.0,2016-02-29 12:00:00
M4593,1230.0,2016-03-31 12:00:00
M4593,1520.0,2016-04-30 12:00:00
M4593,1130.0,2016-05-31 12:00:00
M4593,1650.0,2016-06-30 12:00:00
M4593,1240.0,2016-07-31 12:00:00
M45973,833.33333333333,2011-10-31 12:00:00
M45973,833.33333333333,2011-11-30 12:00:00
M45973,795.58333333333,2011-12-31 12:00:00
M45973,794.84702093398,2012-01-31 12:00:00
M45973,785.72361546499,2012-02-29 12:00:00
M45973,797.10144927536,2012-03-31 12:00:00
M45973,784.09090909091,2012-04-30 12:00:00
M45973,808.90731879948,2012-05-31 12:00:00
M45973,844.21235857267,2012-06-30 12:00:00
M45973,882.72383354351,2012-07-31 12:00:00
M45973,897.95918367347,2012-08-31 12:00:00
M45973,907.5,2012-09-30 12:00:00
M45973,890.70389070389,2012-10-31 12:00:00
M45973,1004.4136191677,2012-11-30 12:00:00
M45973,999.16666666667,2012-12-31 12:00:00
M45973,1004.4136191677,2013-01-31 12:00:00
M45973,1064.7693817468,2013-02-28 12:00:00
M45973,1083.3333333333,2013-03-31 12:00:00
M45973,1120.5415499533,2013-04-30 12:00:00
M45973,1145.964602672,2013-05-31 12:00:00
M45973,1194.9275362319,2013-06-30 12:00:00
M45973,1216.9312169312,2013-07-31 12:00:00
M45973,1249.5833333333,2013-08-31 12:00:00
M45973,1218.2119205298,2013-09-30 12:00:00
M45973,1208.3333333333,2013-10-31 12:00:00
M45973,1264.5502645503,2013-11-30 12:00:00
M45973,1339.5400498296,2013-12-31 12:00:00
M45973,1269.9536210925,2014-01-31 12:00:00
M45973,1287.3598108445,2014-02-28 12:00:00
M45973,1241.0750330907,2014-03-31 12:00:00
M45973,1301.5873015873,2014-04-30 12:00:00
M45973,1311.539125251,2014-05-31 12:00:00
M45973,1380.0338827516,2014-06-30 12:00:00
M45973,1345.3815261044,2014-07-31 12:00:00
M45973,1402.2517911975,2014-08-31 12:00:00
M45973,1408.3333333333,2014-09-30 12:00:00
M45973,1415.4988945452,2014-10-31 12:00:00
M45973,1406.3492063492,2014-11-30 12:00:00
M45973,1416.015625,2014-12-31 12:00:00
M45973,1421.7716753013,2015-01-31 12:00:00
M45973,1427.4244338258,2015-02-28 12:00:00
M45973,1606.6351692983,2015-03-31 12:00:00
M45973,1582.3293172691,2015-04-30 12:00:00
M45973,1604.9517504759,2015-05-31 12:00:00
M45973,1606.4049586777,2015-06-30 12:00:00
M45973,1618.4843850345,2015-07-31 12:00:00
M45973,1638.2876382876,2015-08-31 12:00:00
M45973,1649.1815856778,2015-09-30 12:00:00
M45973,1693.5833651157,2015-10-31 12:00:00
M45973,1723.2375979112,2015-11-30 12:00:00
M45973,1723.2375979112,2015-12-31 12:00:00
M45973,1720.5754334565,2016-01-31 12:00:00
M45973,1745.8594805741,2016-02-29 12:00:00
M45973,1797.3792989418,2016-03-31 12:00:00
M45973,1803.7742217281,2016-04-30 12:00:00
M45973,1783.1669044222,2016-05-31 12:00:00
M45973,1798.6560846561,2016-06-30 12:00:00
M45973,1798.6560846561,2016-07-31 12:00:00
M45973,1818.5060303463,2016-08-31 12:00:00
M45973,1833.4967902996,2016-09-30 12:00:00
M45973,1870.1754385965,2016-10-31 12:00:00
M45973,1847.8789501875,2016-11-30 12:00:00
M45973,1763.4092578986,2016-12-31 12:00:00
M45973,1818.9465319559,2017-01-31 12:00:00
M45973,1890.4226239416,2017-02-28 12:00:00
M45973,1926.2981574539,2017-03-31 12:00:00
M45973,1926.2981574539,2017-04-30 12:00:00
M45973,1954.0229885057,2017-05-31 12:00:00
M45973,1931.8181818182,2017-06-30 12:00:00
M46005,1015.625,2011-10-31 12:00:00
M46005,1015.625,2011-11-30 12:00:00
M46005,1037.3443983402,2011-12-31 12:00:00
M46005,1055.5555555556,2012-01-31 12:00:00
M46005,1059.3750886123,2012-02-29 12:00:00
M46005,1029.752957323,2012-03-31 12:00:00
M46005,1038.632986627,2012-04-30 12:00:00
M46005,1101.8902720147,2012-05-31 12:00:00
M46005,1173.8786764706,2012-06-30 12:00:00
M46005,1236.7483237422,2012-07-31 12:00:00
M46005,1303.8053649407,2012-08-31 12:00:00
M46005,1344.537815126,2012-09-30 12:00:00
M46005,1137.6179118213,2012-10-31 12:00:00
M46005,1330.8600035759,2012-11-30 12:00:00
M46005,1334.8828200658,2012-12-31 12:00:00
M46005,1387.3015873016,2013-01-31 12:00:00
M46005,1390.8872901679,2013-02-28 12:00:00
M46005,1430.1490889012,2013-03-31 12:00:00
M46005,1452.6438117374,2013-04-30 12:00:00
M46005,1458.6283951783,2013-05-31 12:00:00
M46005,1416.0948222084,2013-06-30 12:00:00
M46005,1419.3277310924,2013-07-31 12:00:00
M46005,1454.3630892678,2013-08-31 12:00:00
M46005,1455.4794520548,2013-09-30 12:00:00
M46005,1500.0,2013-10-31 12:00:00
M46005,1677.2792329406,2013-11-30 12:00:00
M46005,1590.7673112913,2013-12-31 12:00:00
M46005,1557.5539568345,2014-01-31 12:00:00
M46005,1586.9140625,2014-02-28 12:00:00
M46005,1598.5643290999,2014-03-31 12:00:00
M46005,1601.4234875445,2014-04-30 12:00:00
M46005,1622.9508196721,2014-05-31 12:00:00
M46005,1611.2903225806,2014-06-30 12:00:00
M46005,1624.0210380835,2014-07-31 12:00:00
M46005,1631.6371681416,2014-08-31 12:00:00
M46005,1703.2967032967,2014-09-30 12:00:00
M46005,1681.0199111875,2014-10-31 12:00:00
M46005,1756.5625812628,2014-11-30 12:00:00
M46005,1792.3076923077,2014-12-31 12:00:00
M46005,1699.6015680226,2015-01-31 12:00:00
M46005,1756.3117453348,2015-02-28 12:00:00
M46005,1748.2517482517,2015-03-31 12:00:00
M46005,1767.4661105318,2015-04-30 12:00:00
M46005,1782.9406831903,2015-05-31 12:00:00
M46005,1763.8888888889,2015-06-30 12:00:00
M46005,1792.0704319375,2015-07-31 12:00:00
M46005,1849.6740277078,2015-08-31 12:00:00
M46005,1916.583398481,2015-09-30 12:00:00
M46005,1877.5551316417,2015-10-31 12:00:00
M46005,1981.5403429427,2015-11-30 12:00:00
M46005,1936.8723098996,2015-12-31 12:00:00
M46005,1935.1982693952,2016-01-31 12:00:00
M46005,1961.367013373,2016-02-29 12:00:00
M46005,1960.4132364162,2016-03-31 12:00:00
M46005,1988.6363636364,2016-04-30 12:00:00
M46005,2018.2618042161,2016-05-31 12:00:00
M46005,1978.4482758621,2016-06-30 12:00:00
M46005,2002.2123893805,2016-07-31 12:00:00
M46005,2016.3865546218,2016-08-31 12:00:00
M46005,2015.9663865546,2016-09-30 12:00:00
M46005,1994.1044149262,2016-10-31 12:00:00
M46005,2002.2123893805,2016-11-30 12:00:00
M46005,1995.983935743,2016-12-31 12:00:00
M46005,1994.8717948718,2017-01-31 12:00:00
M46005,2010.4895104895,2017-02-28 12:00:00
M46005,2013.2279485221,2017-03-31 12:00:00
M46005,2002.0827571903,2017-04-30 12:00:00
M46005,1982.6639552618,2017-05-31 12:00:00
M46005,1950.722829503,2017-06-30 12:00:00
M46014,809.63377192982,2011-10-31 12:00:00
M46014,800.0,2011-11-30 12:00:00
M46014,758.19892473118,2011-12-31 12:00:00
M46014,772.47934129957,2012-01-31 12:00:00
M46014,750.0,2012-02-29 12:00:00
M46014,758.33333333333,2012-03-31 12:00:00
M46014,745.16203703704,2012-04-30 12:00:00
M46014,749.16666666667,2012-05-31 12:00:00
M46014,792.84802043423,2012-06-30 12:00:00
M46014,816.59505907626,2012-07-31 12:00:00
M46014,817.54385964912,2012-08-31 12:00:00
M46014,802.41935483871,2012-09-30 12:00:00
M46014,798.03507424475,2012-10-31 12:00:00
M46014,903.22580645161,2012-11-30 12:00:00
M46014,914.16666666667,2012-12-31 12:00:00
M46014,923.30081450463,2013-01-31 12:00:00
M46014,957.5,2013-02-28 12:00:00
M46014,997.14693295292,2013-03-31 12:00:00
M46014,1016.6666666667,2013-04-30 12:00:00
M46014,1040.8333333333,2013-05-31 12:00:00
M46014,1062.2628348214,2013-06-30 12:00:00
M46014,1055.997588909,2013-07-31 12:00:00
M46014,1116.6370970642,2013-08-31 12:00:00
M46014,1113.4453781513,2013-09-30 12:00:00
M46014,1100.5291005291,2013-10-31 12:00:00
M46014,1121.768707483,2013-11-30 12:00:00
M46014,1162.962962963,2013-12-31 12:00:00
M46014,1100.0,2014-01-31 12:00:00
M46014,1149.8468393205,2014-02-28 12:00:00
M46014,1104.8387096774,2014-03-31 12:00:00
M46014,1161.0380116959,2014-04-30 12:00:00
M46014,1155.4921540656,2014-05-31 12:00:00
M46014,1229.2578573246,2014-06-30 12:00:00
M46014,1250.1895375284,2014-07-31 12:00:00
M46014,1283.2969414459,2014-08-31 12:00:00
M46014,1315.8539731682,2014-09-30 12:00:00
M46014,1295.6810631229,2014-10-31 12:00:00
M46014,1298.1455064194,2014-11-30 12:00:00
M46014,1301.1195368354,2014-12-31 12:00:00
M46014,1332.5,2015-01-31 12:00:00
M46014,1332.5,2015-02-28 12:00:00
M46014,1497.5845410628,2015-03-31 12:00:00
M46014,1532.361115548,2015-04-30 12:00:00
M46014,1552.2361416979,2015-05-31 12:00:00
M46014,1533.3333333333,2015-06-30 12:00:00
M46014,1550.0,2015-07-31 12:00:00
M46014,1571.3754993148,2015-08-31 12:00:00
M46014,1578.1067975941,2015-09-30 12:00:00
M46014,1603.6414565826,2015-10-31 12:00:00
M46014,1621.768707483,2015-11-30 12:00:00
M46014,1643.0760727479,2015-12-31 12:00:00
M46014,1633.9869281046,2016-01-31 12:00:00
M46014,1666.6666666667,2016-02-29 12:00:00
M46014,1742.0376121463,2016-03-31 12:00:00
M46014,1756.5359477124,2016-04-30 12:00:00
M46014,1740.5010548523,2016-05-31 12:00:00
M46014,1749.1666666667,2016-06-30 12:00:00
M46014,1769.4728560189,2016-07-31 12:00:00
M46014,1769.4485066611,2016-08-31 12:00:00
M46014,1769.4728560189,2016-09-30 12:00:00
M46014,1752.808988764,2016-10-31 12:00:00
M46014,1750.0,2016-11-30 12:00:00
M46014,1716.2356321839,2016-12-31 12:00:00
M46014,1702.1198830409,2017-01-31 12:00:00
M46014,1792.194092827,2017-02-28 12:00:00
M46014,1827.0234986945,2017-03-31 12:00:00
M46014,1838.8791593695,2017-04-30 12:00:00
M46014,1909.6252755327,2017-05-31 12:00:00
M46014,1903.7037037037,2017-06-30 12:00:00
M46016,1115.0,2011-10-31 12:00:00
M46016,1150.0,2011-11-30 12:00:00
M46016,1112.0,2011-12-31 12:00:00
M46016,1084.5,2012-01-31 12:00:00
M46016,1030.0,2012-02-29 12:00:00
M46016,1174.5,2012-03-31 12:00:00
M46016,1070.0,2012-04-30 12:00:00
M46016,1070.0,2012-05-31 12:00:00
M46016,1070.0,2012-06-30 12:00:00
M46016,1135.0,2012-07-31 12:00:00
M46016,1110.0,2012-08-31 12:00:00
M46016,1199.0,2012-09-30 12:00:00
M46016,1219.5,2012-10-31 12:00:00
M46016,1272.5,2012-11-30 12:00:00
M46016,1350.0,2012-12-31 12:00:00
M46016,1390.0,2013-01-31 12:00:00
M46016,1430.0,2013-02-28 12:00:00
M46016,1369.875,2013-03-31 12:00:00
M46016,1400.0,2013-04-30 12:00:00
M46016,1400.0,2013-05-31 12:00:00
M46016,1390.0,2013-06-30 12:00:00
M46016,1399.0,2013-07-31 12:00:00
M46016,1377.5,2013-08-31 12:00:00
M46016,1387.5,2013-09-30 12:00:00
M46016,1387.5,2013-10-31 12:00:00
M46016,1399.0,2013-11-30 12:00:00
M46016,1450.0,2013-12-31 12:00:00
M46016,1440.0,2014-01-31 12:00:00
M46016,1469.3,2014-02-28 12:00:00
M46016,1499.0,2014-03-31 12:00:00
M46016,1499.5,2014-04-30 12:00:00
M46016,1570.0,2014-05-31 12:00:00
M46016,1583.9,2014-06-30 12:00:00
M46016,1595.0,2014-07-31 12:00:00
M46016,1649.0,2014-08-31 12:00:00
M46016,1641.35,2014-09-30 12:00:00
M46016,1590.0,2014-10-31 12:00:00
M46016,1559.5,2014-11-30 12:00:00
M46016,1590.0,2014-12-31 12:00:00
M46016,1590.0,2015-01-31 12:00:00
M46016,1599.0,2015-02-28 12:00:00
M46016,1594.5,2015-03-31 12:00:00
M46016,1752.9,2015-04-30 12:00:00
M46016,1796.05,2015-05-31 12:00:00
M46016,1836.07,2015-06-30 12:00:00
M46016,1855.155,2015-07-31 12:00:00
M46016,1799.41,2015-08-31 12:00:00
M46016,1882.05,2015-09-30 12:00:00
M46016,1887.0,2015-10-31 12:00:00
M46016,1994.5,2015-11-30 12:00:00
M46016,1965.0,2015-12-31 12:00:00
M46016,2150.0,2016-01-31 12:00:00
M46016,2224.5,2016-02-29 12:00:00
M46016,2069.95,2016-03-31 12:00:00
M46016,2250.0,2016-04-30 12:00:00
M46016,2224.0,2016-05-31 12:00:00
M46016,2149.8,2016-06-30 12:00:00
M46016,2052.8,2016-07-31 12:00:00
M46016,2067.85,2016-08-31 12:00:00
M46016,2108.775,2016-09-30 12:00:00
